CD_CENTRO,ETIQUETA,DIRECCION,CMUNI,MUNICIPIO,UTM_Y,UTM_X
28033552,IES Manuela Malasaña,"Calle Desarrollo, 50",092,Móstoles,4462840,426491
28033564,CEE María Montessori,"Avda América, 49",106,Parla,4453108,434479
28033621,CEIP Antonio Machado,"Calle Jiménez de Quesada, 7",005,Alcalá de Henares,4480678,467160
28033643,CEIP Seis de Diciembre,"Calle Pintor Sorolla, 19",006,Alcobendas,4488032,445583
28033655,CEIP Castilla,"Plaza Castilla, 4",006,Alcobendas,4488309,446460
28033679,CEIPS Miguel de Cervantes,"Avda Villaviciosa, 2-A",007,Alcorcón,4467060,429195
28033680,CEIP Gabriel García Marquez,"Sector Músicos, 11",903,Tres Cantos,4495546,439233
28033692,CEIP Séneca,"Calle León Felipe, 1",049,Coslada,4474930,452548
28033722,CEIP Giner de los Ríos,"Calle Elvas, 9",074,Leganés,4468100,433547
28033734,CEIP Villalar,"Avda Berlín, 2",049,Coslada,4474693,454341
28033761,CEIP Fregacedos,"Avda Pablo Iglesias, 1",058,Fuenlabrada,4460968,429078
28033771,CEIP Maríana Pineda,"Avda Ciudades, 33",065,Getafe,4462944,439098
28033783,CEIP Concepción Arenal,"Avda Ciudades, 35",065,Getafe,4462886,439178
28033801,CEIP Trabenco,"Avda Alemania, 18",074,Leganés,4465089,437192
28033813,CEIP Miguel Hernández,"Avda Europa, 8",074,Leganés,4465331,436574
28033825,CEIP Concepción Arenal,"Avda Doctor Fleming, 5",074,Leganés,4463864,435029
28033837,CEIP Federico García Lorca,"Calle Federico García Lorca, 1",045,Colmenar Viejo,4501349,435704
28033850,IES Gaspar Melchor de Jovellanos,"Calle Móstoles, 64",058,Fuenlabrada,4460478,431562
28033886,CEIP Henares,"Calle Ciudad de París, 24",084,Mejorada del Campo,4471889,459180
28033898,CEIP Miguel Hernández,"Calle Magdalena, s/n",148,Torrejón de Ardoz,4476571,459873
28033928,CEIP Complejo Escolar Príncipe Felipe,"Avda Monforte de Lemos, 24",079,Madrid,4481307,440598
28033931,CEIP La Rioja,"Calle León Felipe, 3",079,Madrid,4471075,445965
28033941,CEIP Aragón,"Avda Rafael Alberti, 2",079,Madrid,4471500,445892
28033953,CEIP Benito Pérez Galdos,"Avda Guadarrama, 40",080,Majadahonda,4481373,425554
28033977,CEIP Pío Baroja,"Calle Hermanos Machado, 3",092,Móstoles,4464142,424943
28033990,CEIP Rafael Alberti,"Calle Río Miño, 7",092,Móstoles,4463141,425249
28034027,CEIP Antonio Machado,"Calle Lago Tiberíades, s/n c/v Calle Concepción Arenal s/n",106,Parla,4454173,433991
28034040,CEIP Vicente Aleixandre,"Cuesta de San Francisco, 19",127,Rozas de Madrid (Las),4482787,426305
28034052,CEIP Miguel Hernández,"Calle Rafael Sánchez Ferlosio, 17",130,San Fernando de Henares,4475157,455410
28034064,CEIP Antoniorrobles,"Calle Monte del Fraile, 6",131,San Lorenzo de El Escorial,4495439,404702
28034076,CEIP Pinocho,"Calle Turín, 13",148,Torrejón de Ardoz,4479530,459905
28034091,CEIP Rosa Chacel,"Calle Santa Teresa de Jesús, 12",047,Collado Villalba,4498529,414182
28034167,EA Manuel de Falla,"Calle Carballino, s/n",007,Alcorcón,4467079,430983
28034179,EA Joaquín Rodrigo,"Calle Capitán Angosto Gómez Castrillón, 39",013,Aranjuez,4431557,448657
28034180,EA Manuel Rodríguez Sales,"Plaza Pablo Casals, 1",074,Leganés,4463935,434567
28034301,EA Fortea,"Paseo Comandante Fortea, 42",079,Madrid,4475475,437874
28034325,EA Enrique Granados,"Calle Norias, 29 (Auditorio Alfredo Kraus)",080,Majadahonda,4480421,426459
28034404,EA Madrid,"Calle Doctor Mata, 2",079,Madrid,4473394,441077
28034416,EA Escuela Superior de Canto de Madrid,"Calle San Bernardo, 44",079,Madrid,4475115,440003
28034428,EA Real Escuela Superior de Arte Dramático,"Avda Nazaret, 2",079,Madrid,4473547,442757
28034431,EOI Madrid - Jesús Maestro,"Calle Jesús Maestro, 5",079,Madrid,4476897,439657
28034441,IES San Isidoro de Sevilla,"Plaza Marqués de Comillas, 1",079,Madrid,4477470,439041
28035305,IES Alonso Quijano,"Paseo Moreras, 1",005,Alcalá de Henares,4480698,469038
28035317,IES José Luis Sampedro,"Avda Vega, s/n c/v Sector Pintores, 10",903,Tres Cantos,4495696,440090
28035330,IES Juan de Villanueva,"Calle Camino Viejo de Villaverde, 28",079,Madrid,4469007,439624
28035342,IES La Dehesilla,"Cmno de La Dehesilla y Rodeo, s/n",038,Cercedilla,4509743,411877
28035366,CEIP Miraflores,"Calle Miraflores, 16",006,Alcobendas,4488635,445927
28035378,CEIP Claudio Sánchez Albornoz,"Calle Claudio Sánchez Albornoz, 1",007,Alcorcón,4466172,429086
28035381,CEIP Bellas Vistas,"Calle Sahagún, 32",007,Alcorcón,4467615,430566
28035391,CEIP Carmen Hernández Guarch,"Sector Descubridores, 26",903,Tres Cantos,4495978,439321
28035408,CEIP Pablo Neruda,"Calle Chile, 132",049,Coslada,4474897,453346
28035411,CEIP Rosalía de Castro,"Calle Méjico, 18",049,Coslada,4475304,453861
28035421,CEIP Clara Campoamor,"Calle Murcia, 14",058,Fuenlabrada,4460360,432492
28035433,CEIP Poetisa Celia Viñas,"Calle Mónaco, 3",058,Fuenlabrada,4458902,431368
28035470,CEIP Gabriel García Marquez,"Avda España, 66",065,Getafe,4463106,439035
28035482,CEIP Santo Domingo de Guzmán,"Calle Severo Ochoa, 4",073,Humanes de Madrid,4456910,430095
28035494,CEIP Carmen Conde,"Calle Pedro Patiño, 3",074,Leganés,4464345,435701
28035512,CEIP Blas de Otero,"Calle Puentelarra, 34",079,Madrid,4470225,448058
28035524,CEIP Asturias,"Calle Asturianos, 2",079,Madrid,4470465,445452
28035536,CEIP Gloria Fuertes,"Calle Censo, 3",079,Madrid,4468931,440160
28035548,CEIP Parque Eugenia de Montijo,"Calle Parque Eugenia de Montijo, 28 A",079,Madrid,4469990,436169
28035551,CEIP Federico García Lorca,"Calle Norias, 76",080,Majadahonda,4480305,427457
28035573,CEIP Benito Pérez Galdos,"Paseo Arroyomolinos, 44",092,Móstoles,4462899,425709
28035585,CEIP Vicente Aleixandre,"Calle Nueva York, 14",092,Móstoles,4463161,427204
28035597,CEIP Luis Alvarez Lencero,"Calle Camino de Leganés, 18",092,Móstoles,4464022,427225
28035603,CEIP Juan de Ocaña,"Avda Iker Casillas ( ant. Avda de los Deportes), 25",092,Móstoles,4464262,424785
28035615,CEIP Alfonso R. Castelao,"Calle Azorín, 24",092,Móstoles,4463852,425205
28035639,CEIP José Jalón,"Calle Felguera, 1",096,Navalcarnero,4459727,413456
28035640,CEIP Luis Víves,"Calle Felipe II, 9",106,Parla,4454370,435168
28035676,CEIP La Escuela,"Avda Miguel Hernández, 1",123,Rivas-Vaciamadrid,4467567,453450
28035688,CEIP Los Cerros Chicos,"Calle San Cristóbal, 2",132,San Martín de la Vega,4452060,450015
28035691,CEIP Infantas Elena y Cristina,"Avda Moscatelar, 15",134,San Sebastián de los Reyes,4488341,447606
28035895,CEIP Giner de los Ríos,"Calle Álamo, 6",148,Torrejón de Ardoz,4477140,461096
28036140,CEIP Rosalía de Castro,"Calle Cuba, 1",058,Fuenlabrada,4460454,432839
28036191,CEIP Jaime Vera,"Calle Brasil, 15",148,Torrejón de Ardoz,4479577,459807
28036309,CEE Severo Ochoa,"Calle Robles, 4",007,Alcorcón,4465761,428795
28036310,CEE Miguel de Unamuno,"Calle Gran Capitán, 19",092,Móstoles,4465056,425802
28036656,CEPA San Fernando de Henares,"Calle Presa, 2",130,San Fernando de Henares,4475218,454980
28036760,CEPA Universidad Popular Miguel Delibes,"Avda de la Magia , 4",006,Alcobendas,4489169,444348
28036772,CEPA Ramón María del Valle Inclán,"Calle Olímpico Francisco Fernández Ochoa, 4",007,Alcorcón,4465805,430276
28036826,CEPA Torrejón de Ardoz,"Calle Leandro Fernández de Moratín, 6",148,Torrejón de Ardoz,4479291,458984
28036930,CEPA Paulo Freire,"Calle Creta, 2",058,Fuenlabrada,4459196,431683
28036942,CEE Infanta Elena,"Avda Badajoz, 76",079,Madrid,4477195,444877
28036978,IES La Arboleda,"Avda Oeste, 2",007,Alcorcón,4466007,429272
28036981,IES La Poveda,"Calle Monte Potrero, 35",014,Arganda del Rey,4462715,459648
28036991,IES Ángel Corella,"Calle Pradillo, 3",045,Colmenar Viejo,4500823,436414
28037004,IES Enrique Tierno Galván,"Calle Agustinos, 11",074,Leganés,4463241,434455
28037016,IES Ciudad de los Ángeles,"Calle Anoeta, 16",079,Madrid,4467161,440843
28037028,IES Rosa Chacel,"Calle Abizanda, 70",079,Madrid,4480955,444749
28037031,IES Antonio Dominguez Ortiz,"Calle Andaluces, 36",079,Madrid,4471079,446045
28037041,IES Joaquín Rodrigo,"Calle Casalarreina, 28",079,Madrid,4473365,447898
28037053,IES Pradolongo,"Calle Albardín, 6",079,Madrid,4470136,439077
28037065,IES Rey Fernando VI,"Avda Irún, 18",130,San Fernando de Henares,4474798,455152
28037077,IES Victoria Kent,"Calle Plata, 85",148,Torrejón de Ardoz,4478469,461782
28037089,IES Diego Velázquez,"Calle Instituto, 1",152,Torrelodones,4492626,420818
28037168,CEIP Luis Vives,"Calle Luis Vives, 18",005,Alcalá de Henares,4480474,468804
28037171,CEIP Padre Jerónimo,"Calle Alcalá, 80",009,Algete,4493570,457891
28037193,CEIP Jorge Guillén,"Calle Zaragoza, 15",065,Getafe,4462594,439407
28037201,CEIP Calderón de la Barca,"Calle Calderón, 2",079,Madrid,4480160,450495
28037375,CEIP La Dehesa del Príncipe,"Paseo de Lanceros, 4",079,Madrid,4470227,432640
28037387,CEE Joan Miró,"Avda los Poblados, 183",079,Madrid,4469235,440817
28037491,CEIP Pablo Neruda,"Calle Torres de La Alameda, 1",005,Alcalá de Henares,4482983,467972
28037508,CEIP Luis Buñuel,"Calle Jaén, 73",006,Alcobendas,4489176,445733
28037521,CEIP Fernando de los Ríos,"Avda Oeste, 2-A",007,Alcorcón,4466011,429171
28037533,CEIP Blas de Otero,"Avda Oeste, 2-B",007,Alcorcón,4466088,429099
28037545,CEIP Lope de Vega,"Avda Francisco Javier Sauquillo, 17",058,Fuenlabrada,4459492,433028
28037557,CEIP Blas de Otero,"Calle  Virgen de La Cabeza, s/n c/v Calle Virgen del Mar, 33",049,Coslada,4475582,452189
28037569,CEIP Santiago Ramón y Cajal,"Calle Comunidad de Madrid, 23",058,Fuenlabrada,4459050,432381
28037582,CEIP Arcipreste de Hita,"Avda España, 26",058,Fuenlabrada,4460606,432370
28037594,CEIP Julio Cortázar,"Avda Juan Carlos I, 7",065,Getafe,4460476,436009
28037624,CEE Alfonso X El Sabio,"Avda Portugal, 21",074,Leganés,4465604,436874
28037636,CEIP León Felipe,"Avda de La Mancha, 1 A",074,Leganés,4464515,435607
28037648,CEIP Garcilaso de la Vega,"Calle Trefacio, 18",079,Madrid,4479774,446250
28037661,CEIP Margarita Xirgú,"Avda O.N.U., 26",092,Móstoles,4463930,427923
28037673,CEIP Pablo Sarasate,"Calle Jaén, 4",092,Móstoles,4464391,425647
28037685,CEIP Julian Besteiro,"Calle Santander, 13",106,Parla,4455258,434924
28037697,CEIP María Moliner,"Calle Reyes Católicos, 79-81",106,Parla,4453737,435117
28037715,CEIP Rosa Luxemburgo,"Calle Jaime I El Conquistador, 39 A",106,Parla,4454105,434800
28037740,CEIP Antonio Buero Vallejo,"Calle Vizcaya, 28",134,San Sebastián de los Reyes,4489261,445866
28037752,CEIP Andrés Segovia,"Calle Circunvalación, 10",148,Torrejón de Ardoz,4477908,460986
28037764,CEIP Seis de Diciembre,"Avda Virgen de Loreto, 38",148,Torrejón de Ardoz,4479517,459676
28037788,CEIP Jorge Guillén,"Avda Alcorcón, 5",092,Móstoles,4464614,427624
28037818,CEE Guadarrama,"Avda España, 10",049,Coslada,4474714,451969
28037821,EA Escuela Superior Conservación y Restauración Bienes Culturales,"Calle Guillermo Rolland, 2",079,Madrid,4474642,439726
28037855,EA Madrid Nº 10,"Avda Ciudad de Barcelona, 25",079,Madrid,4472860,442251
28037892,CEPA Don Juan I,"Calle Daoiz y Velarde, 28",005,Alcalá de Henares,4481714,468674
28037934,EA Madrid Nº 3,"Calle Estudios, 1",079,Madrid,4473749,439992
28037946,CEIP El Olivar,"Avda Covibar, 3",123,Rivas-Vaciamadrid,4468344,453093
28037958,CEIP Pedro López de Lerena,"Calle Libertad, 85",161,Valdemoro,4449085,441314
28037995,CEIP Jacinto Benavente,"Calle Pedriza, 30",061,Galapagar,4492619,414515
28038057,CEIP Cristóbal Colón,"Calle Adarga, 2",005,Alcalá de Henares,4481990,469549
28038069,CEIP Profesor Tierno Galván,"Calle Triana, 29",006,Alcobendas,4487906,446632
28038070,IES Virgen de la Paz,"Calle Francisco Chico Mendes, 4",006,Alcobendas,4486221,444618
28038082,CEIP Joaquín Costa,"Calle Parque Grande, 1",007,Alcorcón,4466619,430889
28038100,IES Luis Buñuel,"Calle Berlín, 2",007,Alcorcón,4466951,429151
28038112,CEIP Pedro Muñoz Seca,"Calle Carrachel, 2",009,Algete,4494284,457424
28038124,CEIP Rosalía de Castro,"Calle Rosa Luxemburgo, 2",014,Arganda del Rey,4461707,462319
28038136,CEIP Miguel de Cervantes,"Avda Literatos, 11",903,Tres Cantos,4495529,439892
28038151,IES Rafael Alberti,"Calle  Virgen de La Cabeza, 20",049,Coslada,4475650,452116
28038185,CEIP León Felipe,"Urb. Parque Miraflores, s/n",058,Fuenlabrada,4462876,429031
28038197,CEIP Rosalía de Castro,"Vereda del Camuerzo, 4 (Entrada por Calle Antonio Gades)",065,Getafe,4461484,436860
28038203,CEIP Manuel Núñez de Arenas,"Avda Arcas del Agua, 9",065,Getafe,4460353,436518
28038252,CEIP Joan Miró,"Calle Ingeniería, 2",074,Leganés,4465480,435082
28038276,CEIP Andrés Segovia,"Avda Europa, 1",074,Leganés,4464653,436530
28038288,CEIP Miguel Delibes,"Calle Maestro, 9",074,Leganés,4464261,435891
28038291,IES Salvador Dalí,"Calle Austria, 7",074,Leganés,4465421,436920
28038306,IES Siglo XXI,"Calle Ingeniería, 1",074,Leganés,4465593,435127
28038318,CEIP Alhambra,"Calle Ramón Gómez de La Serna, 103",079,Madrid,4481584,438349
28038321,CEIP José Bergamín,"Calle Braille, 19",079,Madrid,4482975,441021
28038331,CEIP El Madroño,"Calle Las Marismas, 14 C",079,Madrid,4472589,444358
28038343,CEIP Mirasierra,"Calle Maso, 22",079,Madrid,4482556,439502
28038355,IES Mirasierra,"Calle Portera del Cura, 4",079,Madrid,4482507,439361
28038367,IES Francisco Tomás y Valiente,"Calle Benita Ávila, 3",079,Madrid,4479427,444850
28038379,IES Islas Filipinas,"Calle Jesús Maestro, 3",079,Madrid,4476906,439679
28038380,CEIP El Tejar,"Calle Romero, 4",080,Majadahonda,4481011,427351
28038392,CEIP Pablo Picasso,"Calle Pablo Picasso, 30",084,Mejorada del Campo,4472189,458518
28038422,IES Luis Buñuel,"Calle Orquídea, 1",092,Móstoles,4465806,426493
28038446,IES Narcis Monturiol,"Calle Leganés, 38",106,Parla,4455064,433918
28038458,CEIP Fernando de los Ríos,"Avda España, 1",127,Rozas de Madrid (Las),4481962,426332
28038461,CEIP Enrique Tierno Galván,"Avda Algorta, s/n",130,San Fernando de Henares,4474332,455472
28038471,CEIP Fuente Santa,"Calle Real, 114",134,San Sebastián de los Reyes,4489052,447375
28038550,CEE Hospital Gregorio Marañón,"Calle O'Donnell, 50",079,Madrid,4474698,443066
28038616,IES Jaime Ferrán Clúa,"Avda Jean Paul Sartre, 3",130,San Fernando de Henares,4473892,455801
28038631,CEPA Coslada,"Avda los Principes de España (Edif. La Rambla), s/n",049,Coslada,4475035,453872
28038641,CEPA Colmenar Viejo,"Plaza Eulogio Carrasco, 5",045,Colmenar Viejo,4501107,435081
28038665,CEPA Maríano José de Larra,"Plaza Raso Rodela, 6",113,Pinto,4454756,440284
28038689,CEPA Daoiz y Velarde,"Calle Fernando Ortiz, 2",079,Madrid,4468790,440335
28038801,IES María de Molina,"Calle Mirabel, 22 c/v Avda General Fanjul",079,Madrid,4470294,433776
28038823,IES Isaac Newton,"Calle Joaquín Lorenzo, 2",079,Madrid,4480505,438808
28038835,IES Isidra de Guzmán,"Calle Gardenia, 29",005,Alcalá de Henares,4480403,468490
28038847,IES Severo Ochoa,"Calle Francisco Chico Mendes, 3-5",006,Alcobendas,4486039,444638
28038859,IES Parque de Lisboa,"Calle Paz, 6",007,Alcorcón,4466991,431052
28038860,IES La Serna,"Calle Zaragoza, 8",058,Fuenlabrada,4460915,432507
28038872,IES La Fortuna,"Calle Castelo Branco, 4",074,Leganés,4467945,433443
28038884,IES Clara Campoamor,"Avda Alcorcón, 1",092,Móstoles,4464740,427507
28038896,IES Velázquez,"Calle Pintor Velázquez, 25",092,Móstoles,4464736,425822
28038902,IES Manuel Elkin Patarroyo,"Cmno de La Cantueña, s/n",106,Parla,4455162,435065
28038914,IES Camilo José Cela,"Avda Monte, 16",115,Pozuelo de Alarcón,4476826,430486
28038926,IES Villa de Valdemoro,"Calle Herencia, 3",161,Valdemoro,4448974,441873
28038951,EA Luigi Boccherini,"Avda Isabel de Farnesio, 16",022,Boadilla del Monte,4472847,424689
28039013,CEIP Parque de Cataluña,"Calle Isla de Córcega, 3",006,Alcobendas,4488089,445904
28039037,IES Alpajés,"Calle Las Moreras, 28",013,Aranjuez,4431819,449351
28039074,CEIP Benito Pérez Galdos,"Calle Cuzco, 17",058,Fuenlabrada,4460207,433076
28039086,CEIP Julian Besteiro,"Calle Campos de Castilla, 4",065,Getafe,4463921,443995
28039104,CEIP Campohermoso,"Calle Valdehondillo, 1",073,Humanes de Madrid,4456485,430245
28039116,CEE La Quinta,"Ctra de Somontes al Palacio de la Quinta, 1",079,Madrid,4484117,437434
28039128,IES María de Zayas y Sotomayor,"Calle Romero, 2",080,Majadahonda,4481028,427303
28039131,CEIP Ciudad de Roma,"Calle Moraleja de Enmedio, 21",092,Móstoles,4463115,426295
28039153,CEIP Gabriel Celaya,"Calle Pintor Murillo, 32",092,Móstoles,4464257,425859
28039165,CEIP Enrique Tierno Galván,"Avda Valencia, 1",134,San Sebastián de los Reyes,4489545,446606
28039177,CEIP Ramón Carande,"Calle Londres, 44",148,Torrejón de Ardoz,4479086,460564
28039244,CEIP Las Acacias,"Calle Diamante, 1 c/v Calle Cuarzo",115,Pozuelo de Alarcón,4476864,432272
28039256,CEIP El Jarama,"Calle Ramón y Cajal, 9",130,San Fernando de Henares,4475223,454583
28039323,CEE Juan XXIII,"Avda Comarcas, 2",058,Fuenlabrada,4461042,432355
28039335,CEE Peñalara,"Callehesa Boyal, s/n",047,Collado Villalba,4499164,415420
28039347,CEIP Infanta Elena,"Cmno Huertas, 11-13",115,Pozuelo de Alarcón,4476818,430608
28039359,CEIP Antonio Machado,"Calle Miguel de Cervantes, 7",045,Colmenar Viejo,4501689,434342
28039360,CEIP EEUU de América - Huarte de San Juan,"Paseo Comandante Fortea, 71",079,Madrid,4475599,437752
28039372,CEIP Ntra. Sra. de la Luz,"Calle Bismuto, 1",079,Madrid,4466160,440056
28039384,CEIP Tierno Galván,"Sector Embarcaciones, 34",903,Tres Cantos,4494648,440543
28039396,EA Maestro Gombau,"Avda Ciudades, 37",065,Getafe,4462836,439253
28039441,EA Rodolfo Halffter,"Calle Canarias, 10",092,Móstoles,4464114,426850
28039669,CEIPS Santo Domingo,"Avda Guadalix, 35 A",009,Algete,4497566,450660
28039670,IES Cardenal Cisneros,"Calle Cardenal Sandoval y Rojas, 1",005,Alcalá de Henares,4481236,468572
28039682,IES Alkala-Nahar,Calle Ávila c/v Calle Córdoba,005,Alcalá de Henares,4481949,470807
28039700,IES Josefina Aldecoa,"Calle Sahagún, 4-6",007,Alcorcón,4467359,430218
28039712,EOI Alcorcón,"Calle Parque Grande, 7",007,Alcorcón,4466981,431185
28039724,IES Grande Covian,"Cmno del Molino, 8",014,Arganda del Rey,4460796,463200
28039736,CEIP Andrés Segovia,"Calle Jerónimo del Moral, 104",040,Ciempozuelos,4446359,446950
28039761,CEIP Enrique Tierno Galván,"Avda Europa, 11",058,Fuenlabrada,4460080,431497
28039773,CEIP Vicente Blásco Ibáñez,"Calle Cuba, 15",058,Fuenlabrada,4460368,433159
28039785,CEIP Pablo Neruda,"Calle Segovia, 1",058,Fuenlabrada,4460451,431678
28039797,IES Julio Caro Baroja,"Calle Habana, 2",058,Fuenlabrada,4459966,433168
28039803,IES Salvador Allende,"Calle Andalucía, 12",058,Fuenlabrada,4460181,432231
28039815,CEIP Enrique Tierno Galván,"Avda Juan Carlos I, 26",065,Getafe,4459885,436329
28039827,IES Laguna de Joatzel,"Avda Vascongadas, 8",065,Getafe,4462524,439325
28039839,IES Isaac Albéniz,"Avda Gran Bretaña, 18",074,Leganés,4465815,436847
28039840,IES Marqués de Suanzes,"Avda Veinticinco de Septiembre, 3",079,Madrid,4477212,446953
28039864,IES Julio Verne,"Calle Ingeniería, 4",074,Leganés,4465507,435130
28039876,IES Salvador Dalí,"Calle Verdaguer y García, 2",079,Madrid,4476736,444316
28039888,IES Gabriel García Marquez,"Calle Nevado del Ruiz, 1",079,Madrid,4480124,446074
28039891,IES Villablanca,"Calle Villablanca, 79",079,Madrid,4473013,449059
28039906,EA Amaniel,"Calle Amaniel, 2",079,Madrid,4475177,439850
28039918,EOI Madrid - Valdezarza,"Calle Fermín Caballero, 92",079,Madrid,4481094,438843
28039921,EOI Madrid - San Blás,"Calle Conserveros, s/n",079,Madrid,4475111,447518
28039931,EOI Madrid - Carabanchel,"Calle Portalegre, 52",079,Madrid,4471101,438464
28039943,IES Carlos Bousoño,"Calle Pinos, 10",080,Majadahonda,4480557,427014
28039955,CEIP Europa,"Avda Juan Gris, 33",084,Mejorada del Campo,4471212,459005
28039967,CEIP Andrés Segovia,"Calle Empecinado, 60",092,Móstoles,4463724,427550
28039980,CEIP Príncipe Asturias,"Calle Camino de Humanes, 36",092,Móstoles,4462982,427051
28039992,IES Los Rosales,"Calle Tulipán, 4",092,Móstoles,4465398,426036
28040003,IES Benjamin Rua,"Calle Tulipán, 1",092,Móstoles,4465350,425827
28040015,CEIP Victoria Kent,"Paseo Chopera, 7",123,Rivas-Vaciamadrid,4468522,454311
28040027,IES Luis de Góngora,"Calle Río, s/n entrada Calle Minotauro, 2",148,Torrejón de Ardoz,4477835,459887
28040039,CEIP Laura García Noblejas y Brunet,"Calle General Sanz Marqués San Juan Puerto Rico, 11",181,Villaviciosa de Odón,4468371,423053
28040106,CEIP Hortaleza,"Calle Valdetorres de Jarama, 1",079,Madrid,4480443,445076
28040246,EA Majadahonda,"Plaza Cristóbal Colón, s/n",080,Majadahonda,4480133,426229
28040283,EA Andrés Segovia,"Calle Mayor, 14",009,Algete,4494099,457791
28040301,EA Federico Chueca,"Calle Benita Ávila, 23",079,Madrid,4479576,444829
28040313,EA Pozuelo de Alarcón,"Ctra Humera, 15",115,Pozuelo de Alarcón,4477514,432071
28040325,EA Joaquín Rodrigo,"Avda Camino del Caño, 2",127,Rozas de Madrid (Las),4483074,425655
28040337,EA Torrelodones,"Calle Javier García de Leaniz, 9",152,Torrelodones,4492221,419264
28040611,IES Al - Satt,"Avda Europa, s/n",009,Algete,4494445,456789
28040660,IES Aldebarán,"Avda Valdelaparra, 90",006,Alcobendas,4488294,444055
28040672,IES Gustavo Adolfo Bécquer,"Avda Europa, s/n",009,Algete,4494503,456829
28040684,IES Carpe Diem,"Calle Álvarez Laviada, 3",052,Chinchón,4443300,464692
28040696,IES José Hierro,"Avda Juan Carlos I, 9",065,Getafe,4460345,436073
28040702,IES León Felipe,"Avda Fuerzas Armadas, 2",065,Getafe,4461252,437736
28040714,IES De Guadarrama,"Ctra del Escorial, s/n (Calle Escoriales, 9 B)",068,Guadarrama,4502166,408050
28040738,IES San Nicasio,"Paseo Ermita, 4",074,Leganés,4465736,435153
28040741,IES Iturralde,"Calle Nuestra Señora de La Luz, 53",079,Madrid,4470877,436198
28040751,IES Villa de Vallecas,"Calle Villarino de los Aires, 14",079,Madrid,4469566,446958
28040775,IES San Juan de la Cruz,"Calle San Juan de La Cruz, 6",115,Pozuelo de Alarcón,4475856,430791
28040787,IES El Burgo-Ignacio Echeverría,"Avda España, 141",127,Rozas de Madrid (Las),4482325,425171
28040799,IES Julio Palacios,"Avda Moscatelar, 19",134,San Sebastián de los Reyes,4488291,447659
28040830,CEIP Green Peace,"Calle Miguel de Unamuno, 34",058,Fuenlabrada,4459803,433040
28040842,CEIP Loranca,"Paseo Riazor, 10",058,Fuenlabrada,4461556,431351
28040866,CEIP Rosalía de Castro,"Avda Claveles, 74",080,Majadahonda,4480725,427097
28040878,CEIP Miguel Delibes,"Calle Felipe II, 15",106,Parla,4454029,435174
28040881,CEIP V Centenario,"Calle Real, 116",134,San Sebastián de los Reyes,4489115,447474
28040891,CEIP Joaquín Blume,"Calle Joaquín Blume, s/n",148,Torrejón de Ardoz,4477374,460104
28040994,CEE Miguel Hernández,"Calle Mariano Prados, 6",045,Colmenar Viejo,4501177,435423
28041081,EA Alcalá de Henares,"Calle Alalpardo, s/n",005,Alcalá de Henares,4482399,468680
28041147,EA Alcobendas,"Calle Ruperto Chapí, 22",006,Alcobendas,4488796,445623
28041159,EA Arganda del Rey,"Avda Ejército, 6",014,Arganda del Rey,4461282,462437
28041160,EA Collado Villalba,"Calle Juan XXIII, 15",047,Collado Villalba,4498373,415133
28041172,EA Maestro Barbieri,"Calle Cestona, 5",079,Madrid,4469384,439377
28041241,CEIP Julian Besteiro,"Calle Desarrollo, 52",092,Móstoles,4462709,426507
28041354,IES Ágora,"Calle Manuel de Falla, 54-56",006,Alcobendas,4489305,445731
28041366,IES El Pinar,"Calle Parque Ferial, 2",007,Alcorcón,4465756,430003
28041378,IES Profesor Máximo Trueba,"Calle Santillana del Mar, 22",022,Boadilla del Monte,4473282,425132
28041381,IES De la Cabrera,"Calle Azucenas, 12",030,Cabrera (La),4524246,448599
28041391,IES Antonio Gaudí,"Calle Júcar, 1",049,Coslada,4474893,454306
28041411,IES Altair,"Ctra de Getafe-Leganés, s/n",065,Getafe,4463001,437038
28041433,IES Juana de Castilla,"Calle Valdebernardo, 3",079,Madrid,4472199,446262
28041445,IES Miguel Delibes,"Avda Juan Gris, 44",084,Mejorada del Campo,4471238,458888
28041470,IES Profesor Ángel Ysern,"Paseo de La Estación, s/n",096,Navalcarnero,4460909,414291
28041482,IES La Laguna,"Cmno del Salmoral, s/n entrada Calle Fuenlabrada, 86",106,Parla,4455244,434331
28041494,IES Las Lagunas,"Avda Gabriel García Márquez, 1",123,Rivas-Vaciamadrid,4468112,453464
28041500,IES Palas Atenea,"Calle Arrope, 4",148,Torrejón de Ardoz,4479340,461233
28041512,IES Calatalifa,"Calle San Antonio, 2",181,Villaviciosa de Odón,4467462,423398
28041524,EA Adolfo Salazar,"Calle Ferraz, 62",079,Madrid,4475529,439016
28041597,IES Las Canteras,"Calle Peñalara, 2",047,Collado Villalba,4499234,415441
28041603,EOI Fuenlabrada,"Calle Islandia, 1",058,Fuenlabrada,4460416,431278
28041615,IES Satafi,"Avda Ciudades, 104",065,Getafe,4462659,439484
28041627,EOI Leganés,"Avda Europa, 1",074,Leganés,4464722,436631
28041639,EOI Las Rozas de Madrid,"Avda Camino del Caño, 2",127,Rozas de Madrid (Las),4483099,425672
28041640,CEIP José Bergamín Gutierrez,"Calle Islas Cíes, 6",022,Boadilla del Monte,4476227,424952
28041652,EA Coslada,"Avda Constitución, 47",049,Coslada,4475212,452025
28041664,EA Pinto,"Calle Sagrada Familia, 3",113,Pinto,4454726,440791
